1,0,474,2,502,976
3,48,553,4,581,1080
5,96,632,6,660,1184
7,144,711,8,739,1288
1,474,948,2,976,1450
3,553,1052,4,1080,1554
5,632,1156,6,1184,1658
7,711,1260,8,1288,1762
1,948,1422,2,1450,1924
3,1052,1526,4,1554,2028
5,1156,1630,6,1658,2132
7,1260,1734,8,1762,2236
1,1422,1896,2,1924,2398
3,1526,2000,4,2028,2502
5,1630,2104,6,2132,2606
7,1734,2208,8,2236,2710
1,1896,2370,2,2398,2872
3,2000,2474,4,2502,2976
5,2104,2578,6,2606,3080
7,2208,2682,8,2710,3184
1,2370,2844,2,2872,3346
3,2474,2948,4,2976,3450
5,2578,3052,6,3080,3554
7,2682,3156,8,3184,3658
1,2844,3318,2,3346,3820
3,2948,3422,4,3450,3924
5,3052,3526,6,3554,4028
7,3156,3630,8,3658,4132
1,3318,3792,2,3820,4294
3,3422,3896,4,3924,4398
5,3526,4000,6,4028,4502
7,3630,4104,8,4132,4606
1,3792,4266,2,4294,4768
3,3896,4370,4,4398,4872
5,4000,4474,6,4502,4976
7,4104,4578,8,4606,5080
1,4266,4740,2,4768,5242
3,4370,4844,4,4872,5346
5,4474,4948,6,4976,5450
7,4578,5052,8,5080,5554
1,4740,5214,2,5242,5716
3,4844,5318,4,5346,5820
5,4948,5422,6,5450,5924
7,5052,5526,8,5554,6028
1,5214,5688,2,5716,6190
3,5318,5792,4,5820,6294
5,5422,5896,6,5924,6398
7,5526,6000,8,6028,6502
1,5688,6162,2,6190,6664
3,5792,6266,4,6294,6768
5,5896,6370,6,6398,6872
7,6000,6474,8,6502,6976
1,6162,6636,2,6664,7138
3,6266,6740,4,6768,7242
5,6370,6844,6,6872,7346
7,6474,6948,8,6976,7450
1,6636,7110,2,7138,7612
3,6740,7214,4,7242,7716
5,6844,7318,6,7346,7820
7,6948,7422,8,7450,7924
1,7110,7584,2,7612,8086
3,7214,7688,4,7716,8190
5,7318,7792,6,7820,8294
7,7422,7896,8,7924,8398
1,7584,8058,2,8086,8560
3,7688,8162,4,8190,8664
5,7792,8266,6,8294,8768
7,7896,8370,8,8398,8872
1,8058,8532,2,8560,9034
3,8162,8636,4,8664,9138
5,8266,8740,6,8768,9242
7,8370,8844,8,8872,9346
1,8532,9006,2,9034,9508
3,8636,9110,4,9138,9612
5,8740,9214,6,9242,9716
7,8844,9318,8,9346,9820
1,9006,9480,2,9508,9982
3,9110,9584,4,9612,10086
5,9214,9688,6,9716,10190
7,9318,9792,8,9820,10294
1,9480,9954,2,9982,10456
3,9584,10058,4,10086,10560
5,9688,10162,6,10190,10664
7,9792,10266,8,10294,10768
1,9954,10428,2,10456,10930
3,10058,10532,4,10560,11034
5,10162,10636,6,10664,11138
7,10266,10740,8,10768,13100
1,10428,10902,2,10930,11391
3,10532,11006,4,11034,11495
5,10636,11110,6,11138,11599
1,10902,11363,2,11391,11852
3,11006,11467,4,11495,11956
5,11110,11571,6,11599,12060
1,11363,11824,2,11852,12313
3,11467,11928,4,11956,12417
5,11571,12032,6,12060,12521
1,11824,12285,2,12313,12787
3,11928,12389,4,12417,12891
5,12032,12493,6,12521,12995
1,12285,12759,2,12787,13261
3,12389,12863,4,12891,13365
5,12493,12967,6,12995,13469
7,12624,13072,8,13100,13573
1,12759,13233,2,13261,13735
3,12863,13337,4,13365,13839
5,12967,13441,6,13469,13943
7,13072,13545,8,13573,14047
1,13233,13707,2,13735,14209
3,13337,13811,4,13839,14313
5,13441,13915,6,13943,14417
7,13545,14019,8,14047,14521
1,13707,14181,2,14209,14683
3,13811,14285,4,14313,14787
5,13915,14389,6,14417,14891
7,14019,14493,8,14521,14995
1,14181,14655,2,14683,15157
3,14285,14759,4,14787,15261
5,14389,14863,6,14891,15365
7,14493,14967,8,14995,15469
1,14655,15129,2,15157,15631
3,14759,15233,4,15261,15735
7,14967,15441,8,15469,15898
1,15129,15603,2,15631,16086
3,15233,15707,4,15735,16190
5,15337,15811,8,15898,16340
7,15441,15954,2,16086,16541
1,15603,16142,4,16190,16645
3,15707,16246,8,16340,16782
5,15811,17690,8,17738,18218
7,15954,16396,2,16541,16996
1,16142,16597,4,16645,17100
3,16246,16701,8,16782,17224
7,16396,16838,2,16996,17451
1,16597,17052,4,17100,17555
3,16701,17156,8,17224,17738
7,16838,17280,2,17451,17906
1,17052,17507,4,17555,18010
3,17156,17611,6,17659,18114
7,17280,17794,2,17906,18361
1,17507,17962,4,18010,18465
3,17611,18066,6,18114,18569
5,17690,18170,8,18218,18673
7,17794,18274,2,18361,18816
1,17962,18417,4,18465,18920
3,18066,18521,6,18569,19024
5,18170,18625,8,18673,19128
7,18274,18729,2,18816,19271
1,18417,18872,4,18920,19375
3,18521,18976,6,19024,19479
5,18625,19080,8,19128,19583
7,18729,19184,2,19271,19726
1,18872,19327,4,19375,19830
3,18976,19431,6,19479,19934
5,19080,19535,8,19583,20038
7,19184,19639,2,19726,20181
3,19431,19886,6,19934,20376
5,19535,19990,8,20038,20480
7,19639,20094,2,20181,20636
1,19782,20237,6,20376,20818
3,19886,21395,8,21456,21924
5,19990,20432,8,20480,20922
7,20094,20536,2,20636,21091
1,20237,20692,6,20818,21260
5,20432,20874,8,20922,21456
7,20536,20978,2,21091,21586
1,20692,21147,6,21260,21703
5,20874,21316,4,21364,21807
7,20978,21512,2,21586,22054
1,21147,21642,6,21703,22171
5,21316,21759,4,21807,22275
3,21395,21863,8,21924,22392
7,21512,21980,2,22054,22522
1,21642,22110,6,22171,22639
5,21759,22227,4,22275,22743
3,21863,22331,8,22392,22860
7,21980,22448,2,22522,22990
1,22110,22578,6,22639,23107
5,22227,22695,4,22743,23211
3,22331,22799,8,22860,23328
7,22448,22916,2,22990,23458
1,22578,23046,6,23107,23575
5,22695,23163,4,23211,23679
3,22799,23267,8,23328,23796
7,22916,23384,2,23458,23926
1,23046,23514,6,23575,24043
5,23163,23631,4,23679,24147
3,23267,23735,8,23796,24264
7,23384,23852,2,23926,24394
1,23514,23982,6,24043,24511
5,23631,24099,4,24147,24615
3,23735,24203,8,24264,24732
7,23852,24320,2,24394,24862
