1,0,588
2,28,641
3,79,717
4,107,770
5,158,846
6,186,899
7,237,975
8,265,1028
1,588,1176
2,641,1232
3,717,1308
4,770,1361
5,846,1437
6,899,1490
7,975,1566
8,1028,1619
1,1176,1764
2,1232,1823
3,1308,1899
4,1361,1952
5,1437,2028
6,1490,2081
7,1566,2157
8,1619,2210
1,1764,2352
2,1823,2414
3,1899,2490
4,1952,2543
5,2028,2619
6,2081,2672
7,2157,2748
8,2210,2801
1,2352,2940
2,2414,3005
3,2490,3081
4,2543,3134
5,2619,3210
6,2672,3263
7,2748,3339
8,2801,3392
1,2940,3528
2,3005,3596
3,3081,3672
4,3134,3725
5,3210,3801
6,3263,3854
7,3339,3930
8,3392,3983
1,3528,4116
2,3596,4187
3,3672,4263
4,3725,4316
5,3801,4392
6,3854,4445
7,3930,4521
8,3983,4574
1,4116,4704
2,4187,4778
3,4263,4854
4,4316,4907
5,4392,4983
6,4445,5036
7,4521,5112
8,4574,5165
1,4704,5292
2,4778,5369
3,4854,5445
4,4907,5498
5,4983,5574
6,5036,5627
7,5112,5703
8,5165,5756
1,5292,5880
2,5369,5960
3,5445,6036
4,5498,6089
5,5574,6165
6,5627,6218
7,5703,6294
8,5756,6347
1,5880,6468
2,5960,6551
3,6036,6627
4,6089,6680
5,6165,6756
6,6218,6809
7,6294,6885
8,6347,6938
1,6468,7056
2,6551,7142
3,6627,7218
4,6680,7271
5,6756,7347
6,6809,7400
7,6885,7476
8,6938,7529
1,7056,7644
2,7142,7733
3,7218,7809
4,7271,7862
5,7347,7938
6,7400,7991
7,7476,8067
8,7529,8120
1,7644,8232
2,7733,8324
3,7809,8400
4,7862,8453
5,7938,8529
6,7991,8582
7,8067,8658
8,8120,8711
1,8232,8820
2,8324,8915
3,8400,8991
4,8453,9044
5,8529,9120
6,8582,9173
7,8658,9249
8,8711,9302
1,8820,9408
2,8915,9506
3,8991,9582
4,9044,9635
5,9120,9711
6,9173,9764
7,9249,9840
8,9302,9893
1,9408,9996
2,9506,10097
3,9582,10173
4,9635,10226
5,9711,10302
6,9764,10355
7,9840,10431
8,9893,10484
1,9996,10586
2,10097,10688
3,10173,10764
4,10226,10817
5,10302,10893
6,10355,10946
7,10431,11022
8,10484,11075
1,10586,11177
2,10688,11279
3,10764,11355
4,10817,11408
5,10893,11484
6,10946,11537
7,11022,11613
8,11075,11666
1,11177,11768
2,11279,11870
3,11355,11946
4,11408,11999
5,11484,12075
6,11537,12128
7,11613,12204
8,11666,12257
1,11768,12359
2,11870,12461
3,11946,12537
4,11999,12590
5,12075,12666
6,12128,12719
7,12204,12795
8,12257,12848
1,12359,12950
2,12461,13052
3,12537,13128
4,12590,13181
5,12666,13257
6,12719,13310
7,12795,13386
8,12848,13439
1,12950,13541
2,13052,13643
3,13128,13719
4,13181,13772
5,13257,13848
6,13310,13901
7,13386,13977
8,13439,14030
1,13541,14132
2,13643,14234
3,13719,14310
4,13772,14363
5,13848,14439
6,13901,14492
7,13977,14568
8,14030,14621
1,14132,14723
2,14234,14825
3,14310,14901
4,14363,14954
5,14439,15030
6,14492,15083
7,14568,15159
8,14621,15212
1,14723,15314
2,14825,15416
3,14901,15492
4,14954,15545
5,15030,15621
6,15083,15674
7,15159,15750
8,15212,15803
1,15314,15905
2,15416,16007
3,15492,16083
4,15545,16136
5,15621,16212
6,15674,16265
7,15750,16341
8,15803,16394
1,15905,16496
2,16007,16598
3,16083,16674
4,16136,16727
5,16212,16803
6,16265,16856
7,16341,16932
8,16394,16985
1,16496,17087
2,16598,17189
3,16674,17265
4,16727,17318
5,16803,17394
6,16856,17447
7,16932,17523
8,16985,17576
1,17087,17678
2,17189,17780
3,17265,17856
4,17318,17909
5,17394,17985
6,17447,18038
7,17523,18114
8,17576,18167
1,17678,18269
2,17780,18371
3,17856,18447
4,17909,18500
5,17985,18576
6,18038,18629
7,18114,18705
8,18167,18758
1,18269,18860
2,18371,18962
3,18447,19038
4,18500,19091
5,18576,19167
6,18629,19220
7,18705,19296
8,18758,19349
1,18860,19451
2,18962,19553
3,19038,19629
4,19091,19682
5,19167,19758
6,19220,19811
7,19296,19887
8,19349,19940
1,19451,20042
2,19553,20144
3,19629,20220
4,19682,20273
5,19758,20349
6,19811,20402
7,19887,20478
8,19940,20531
1,20042,20633
2,20144,20735
3,20220,20811
4,20273,20864
5,20349,20940
6,20402,20993
7,20478,21069
8,20531,21122
1,20633,21224
2,20735,21326
3,20811,21402
4,20864,21455
5,20940,21531
6,20993,21584
7,21069,21660
8,21122,21713
1,21224,21815
2,21326,21917
3,21402,21993
4,21455,22046
5,21531,22122
6,21584,22175
7,21660,22251
